"","MeanDecreaseGini"
"possibl",0.877125778725011
"post",0.968724213532901
"poster",0
"postpon",0.109641040893086
"postur",0.115328119984166
"potenti",0.619371845271865
"potus",0.363736910588891
"pound",0.00890890269151139
"pour",0.0295806677890011
"poverti",0.0530711968769996
"powder",0
"powel",0.195077902081085
"power",1.32273933551582
"powerless",0.0151056729699666
"powershar",0.037897023938261
"ppl",0.0258477211590396
"practic",0.104608746690749
"pragmat",0.0481260392165565
"prai",0.358642006875861
"praisevalid",0.0075
"pray",0.0479603174603175
"prayer",0.215441604640376
"prebrief",0.686310427375769
"prece",0.429616276577892
"preci",0.0890617198944696
"precondit",0.0341485534265909
"predecessor",0.0482838488671822
"predict",0.296564905065919
"prefer",0.288972486687528
"preliminari",0.0283006535947712
"premier",0.0976838759639373
"prep",0.363207746773135
"prepar",0.982661497117048
"pres",0.0790443554602012
"prescript",0
"presenc",0.285905828218635
"present",0.252028547048125
"preserv",0.0618248161985435
"presid",2.96678399855095
"presidentelect",0.0796818426946314
"presidenti",0.628816728103232
"press",1.68854355154272
"pressur",0.253734660365541
"presum",0.116486404746705
"pretend",0.00879623357268663
"pretti",0.344405608891872
"prevail",0.0860378110545079
"preval",0.28356381384778
"prevent",0.140684628965333
"preview",0.161327752631951
"previous",0.362950972136828
"price",0.0235185185185185
"pride",0.052468253968254
"primari",0.25379556188429
"primarili",0.0305687349059329
"prime",1.27755277903036
"princ",0.0494004329004329
"princip",0.485484097628049
"principl",0.674620571784181
"print",1.22166178693834
"prior",0.309700630983344
"priorit",0.0306035964035954
"prioriti",0.203975961374441
"prison",0.199723021712597
"privaci",0.0648632364520703
"privat",3.72298616816386
"privileg",0.261723291945738
"prize",0.0348715103863845
"pro",0
"probabl",0.664383009771851
"probe",0.005
"problem",0.685243593499523
"problemat",0.0766265983104517
"procedur",0.19644249308789
"proceed",0.625384679825962
"process",1.00559521092617
"proclaim",0
"produc",1.65221629445475
"product",0.446786625925407
"profess",0.0823070572539065
"professor",0.087918361100253
"profil",0.069249309716752
"profit",0.0670511603204911
"profound",0.0909407812961735
"program",0.659263740390794
"programm",0.0207542601657093
"progress",0.523080954440348
"prohibit",0.180472984770887
"proisrael",0.0458982683982684
"project",0.526513315858998
"prolif",0.0953512936254541
"promi",0.337304791768841
"promin",0.180052425164118
"promot",0.47280847343532
"prompt",0.0823482068466675
"pronounc",0
"proof",0.0528535883453997
"propaganda",0.0435061616465334
"proper",0.0333657059314954
"properti",0.11062555272575
"prophet",0
"propo",2.96873491273351
"proport",0.0832338180864307
"proposit",0.014753870343493
"prosecut",0.0854817405717997
"prosecutor",0.030129013143719
"prospect",0.249174755154344
"prosper",0.160141375605296
"protect",0.318515028523045
"protest",0.146963403286467
"protocol",0.119666201434865
"proud",0.181888855292956
"prove",0.18592826130648
"proven",0.0319443473193473
"provi",0.0304867604803666
"provid",0.917512871413594
"provinc",0.37518464790409
"provinci",0.0126754385964912
"provoc",0.0426635458634695
"provok",0.0492207141369513
"proxi",0.0075
"proxim",0.0976903562369469
"psa",0.0452247913462199
"psycholog",0.0480154077741568
"psychologist",0.00824332252586075
"pts",0.180804281853741
"public",2.75727605653667
"publicpriv",0.020622872309734
"publish",0.615425400340515
"puerto",0
"pull",0.456414071020599
"pundit",0
"punish",0.0431166157309094
"purcha",0.00423909001791571
"pure",0.0448084596499906
"purg",0.0317111302352266
"purpo",0.429864031894901
"purport",0.0435474358974356
"pursu",0.205641553049525
"pursuit",0.0789248762662274
"push",0.847449884362295
"put",1.74929787571794
"putin",0
"pyongyang",0.0164929643527205
"qaddafi",0.220825395361142
"qadhafi",0.191439422178187
"qaeda",0.0671249408826333
"qatar",0.145420709066102
"qatari",0.424717728988936
"qddr",0.562901016018361
"quadrenni",0.0380218721521343
"quak",0.081912897557838
"qualifi",0.00817540322580646
"qualiti",0.0675692235416313
"quardiancouk",0.00595238095238094
"quarter",0.0401090841042657
"quartet",0.143350390462169
"que",0.0144831979614588
"queen",0.193903145599537
"question",3.06694747491861
"quick",0.417635681346893
"quiet",0.405304295400828
"quinnipiac",0
"quint",0.0153118279569892
"quit",0.563725269558631
"quo",0.005
"quot",0.244751610773016
"qureshi",0.007
"rabbi",0.00913146997929607
"rabbo",0.0108333333333333
"rabin",0.0247567326290731
"race",0.146921091375179
"racial",0
"racism",0
"racist",0.0231731078904991
"radar",0.101066804023364
"radic",0.104766241572441
"radio",0.144089867800295
"rage",0.0502516759038885
"rahm",0.199579840558388
"rai",1.0727299143621
"raid",0.0222302808302823
"rain",0.0529280315679334
"raj",0.78149558303194
"rajiv",0.00141414141414141
"ralli",0.0578461011201841
"ramallah",0.0310100561297316
"ramat",0.142683920904409
"ramp",0.0312436108830762
"ramsay",0
"ramsey",0.0115277777777778
"ran",0.0607054917707092
"rand",0.00934139784946238
"random",0.0538290207181658
"rang",0.137748149237442
"rank",0.0330858954961388
"rape",0.00666666666666667
"rapid",0.0474311415103156
"rare",0.0383125488971306
"rasmussen",0.00883571428571429
"rate",0.932232155423143
"rather",0.362847117893559
"ratif",0.0188444444444444
"ratifi",0.059844662737843
"ration",0.0256445041079033
"ray",0.0352910208227297
"rayburn",0.027238562091503
"rch",0.706241006955857
"reach",1.35881613030343
"reachabl",0.227155128842334
"react",0.116582874884129
"reaction",0.290464935066037
"reactiv",0.00875
"read",2.84456889258861
"reader",0.0141007912433595
"readi",0.781114017399549
"readili",0.0148809523809524
"readout",1.5286413803457
"reaffirm",0.0195075757575758
"reagan",0.078907773585379
"real",0.317712907317993
"realist",0.0524135472370766
"realiti",0.0853628389154705
"realiz",0.203038651794196
"realli",0.816715903256706
"reason",1.48584615652677
"reassur",0.0518692962503446
"rebel",0.166847192595459
"rebellion",0.0676990257449821
"rebuild",0.0141666666666667
"rebuk",0
"recal",0.237347281174077
"receiv",1.33305074123346
"recent",0.754999149221667
"recept",0.282209191977277
"recess",0.0854061439204672
"recipi",0.228401787706132
"reckless",0.0472055712762833
"recogn",0.254434283563777
"recognit",0.0641670192624574
"recommend",2.58064852014843
"recommit",0.00870967741935484
"reconcil",0.11933015847037
"reconcili",0.384409739077881
"reconstruct",0.354174896457598
"record",0.478112742605614
"recount",0.00914646464646466
"recov",0.149816239486463
"recoveri",0.0903758104998124
"recruit",0.0322434063098924
"red",0.126446130927545
"redact",1.72576351479926
"reduc",0.112690622032073
"reduct",0.082660235084175
"reed",0.115480473741396
"reelect",0.0888670380837265
"reestablish",0.00139538239538239
"refer",0.362150625901063
"referenda",0.015
"referendum",0.0584799488558796
"refin",0.0454919766226606
"reflect",0.580449332207792
"reform",0.267294843017021
"reformist",0
"refug",0.0893991834405668
"refus",0.606214122572004
"reg",0.155718337054722
"regan",0.0239444444444443
"regard",2.07651423257634
"regardless",0.0546514209013681
"regim",0.16208378897769
"region",0.502121446609918
"regist",0.320502167205197
"regret",0.217686965537483
"regul",0.0473928330217115
"regular",0.36369619832051
"regulatori",0
"reid",0.0292683982683983
"rein",0.0449007429684617
"reinforc",0.150776634398884
"reintegr",0.0693297145287807
"reiter",0.214668765109981
"reject",0.409324523018034
"relat",0.962133157820908
"relationship",0.545765968416436
"relay",0.11398661486945
"relentless",0.0351890582535743
"relev",0.15175238747256
"reli",0.17556037723425
"reliabl",0.00138888888888889
"relianc",0.0392642875269915
"relief",0.165366391138163
"reliev",0.0550466587401697
"religi",0.126728418652304
"religion",0.0314992816091954
"reluct",0.116474952742925
"remain",0.96586920944277
"remark",0.934891218747902
"rememb",0.16718854262549
"remind",1.37922111639072
"remov",0.360432753557158
"renaiss",0
"rendel",0.0982192664163272
"rene",0
"renegad",0.0491863054053543
"renew",0.156802151182805
"reno",0
"reopen",0.0149193548387097
"rep",0.494786978648985
"repair",0.0277019572467334
"repatri",0.00666666666666667
"repeal",0.0392708526445875
"repeat.",0.299386502523223
"replac",0.196005909599876
"repli",0.173441904364201
"replic",0
"report",2.82562468106809
"repr",0.678155503662964
"repres",0.190919549433963
"repress",0.0374494301994302
"reproduct",0.0241787658802178
"republ",0.324817008714478
"republican",1.56510123535248
"repudi",0.0432166321709855
"reput",0.214500932807515
"request",1.74216812656997
"requir",0.733788741341755
"reschedul",0.0666438562436043
"rescu",0.17549647318513
"research",0.224841798261821
"resembl",0.0762999145946663
"resend",0.375638877861964
"resent",0.104250435971577
"reserv",0.454428386761063
"reset",0.00311111111111111
"reshuffl",0.146681839333239
"resid",3.29462388876013
"resign",0.55819008168812
"resili",0.121627805740773
"resist",0.0865908825401083
"resolut",0.381124426499884
"resolv",0.603762417439197
"reson",0.0156138869202299
"resort",0.0328419697178551
"resourc",0.313943872376934
"respect",0.751361882670219
"respon",1.26825544895588
"respond",0.606257124389907
"rest",0.203304298057127
"restart",0.072915218612891
"restaur",0.195577686063913
"restor",0.211350843201691
"restrain",0.019018722018722
"restraint",0.0381398679121126
"restrict",0.128248779829086
"restructur",0.00903508771929832
"result",1.04642685286595
"resum",0.178569306412843
"resumpt",0.0329908146085535
"resurg",0
"ret",0.198347005256674
"retain",0.0161111111111111
"retali",0.0448080264043944
"retir",0.26535872573989
"retract",0.01
"retreat",0.0420041957363159
"return",1.47973696900279
"reunion",0.066987702626444
"reunit",0.0764943897638568
"reuter",7.85156113456672
"rev",0.00529644268774704
"revava",0.005
"revcon",0.245673907997218
"reveal",0.186887173726154
"revel",0.016
"reveng",0.023733766233766
"revenu",0.00861438923395445
"rever",0.114707897665359
"reverb",0.0261577688480673
"revi",0.59832505567971
"review",0.787699512249656
"reviv",0.119616059306913
"revolt",0.0610170650856342
"revolut",0.0699293051049332
"revolutionari",0.0266716507177034
"reward",0.028420814479638
"rhetor",0.0749565043603411
"rhode",0.0495952783509234
"rica",0.142975832537767
"rican",0.0556718116134339
"ricciardon",0.064211477579265
"rice",0.446822921154905
"rich",0.450245556970547
"richard",0.643371338729998
"richardson",0.115214880595529
"rick",0.045555529080715
"rickett",0
"rico",0.0149390425215581
"rid",0.0464243303865945
"ride",0.008
"right",2.77084670068032
"rightw",0.199666306448514
"rigor",0.0445219118983999
"ring",0.0599923760019988
"rio",0.0536906464205217
"riot",0.0768227764201593
"rise",0.111229198849979
"risen",0
"risk",0.188755075234467
"rival",0.0727778344193838
"river",0.023918778398269
"riyadh",0.026583688704895
"road",0.164938248273531
"rob",0.576473125641484
"robert",0.364039621422833
"roberta",0.0312097388819987
"robinson",0.8363583068805
"robust",0.074720504186231
"rock",0.115486742154431
"rocket",0.00980392156862745
"rodham",0.714267436703866
"rodriguez",0.223038581174546
"rodriguezmestategov",0.19015266305548
"roger",1.69105372186159
"rohd",0.0073015873015873
"rok",0.0239757002917261
"role",0.624073637846116
"roll",0.422469883259898
"romania",0.110584909204474
"rome",0.0925769726411389
"romney",0.00763888888888889
"ron",0.1347249259449
"ronald",0.00806159420289855
"room",4.7022446491121
"roosevelt",0.00752307692307692
"root",0.141903008727685
"rose",0.0436115931553474
"ross",0.23167412535259
"rotat",0.0195240825688073
"rothman",0.0706556328377955
"rothschild",0.0286710909925023
"rough",0.114643820758546
"round",0.235262637654212
"roundtheclock",0
"rous",0.018470200970201
"rout",6.00126672795598
"routin",0.0210274473836881
"rove",0.00357142857142857
"row",0.0436317960064918
"roy",0.0310229502457676
"royal",0.116843457947048
"rso",0.0740297700306815
"rubbl",0.0432723746443259
"rubin",0.0763734457958437
"rudman",0.0588586774730849
"rule",0.338774505203821
"ruler",0.01615143308514
"rumor",0.0652170262044211
"rumour",0
"rumsfeld",0.0145535714285715
"run",1.38047832964275
"runoff",0.0303802005012516
"ruptur",0.0211114621260798
"rural",0.0612601341837741
"rush",0.0831942121483467
"russel",0.135603689810293
"russia",0.506403479418324
"russian",0.720780834480879
"rwanda",0.005
"ryan",0.0897919682761088
"saberi",0.203986842820791
"sabotag",0
"sach",0.0092857142857142
"sacrif",0.0720417176450242
"sad",0.472015722105196
"saddam",0
"saeb",0.1541062915448
"safe",0.174600626247206
"safeguard",0
"safer",0.0663277570739402
"safeti",0.207224395036578
"said",6.5510222173441
"saif",0.0033080808080808
"sake",0.0253571428571429
"sale",0.129878187036698
"saleh",0.110773505306357
"salon",0.072990011889188
"salut",0.130221836679735
"salvat",0.0314116720950446
"sam",0.0554247454618378
"samesex",0
"sampl",0.00857142857142853
"samuel",0
"san",0.222032954710509
"sanaa",0.0603188933819193
"sanction",0.405224385365504
"sanderson",0.0605961948601235
"sandi",0.327256869936338
"santiago",0.0793475489547726
"santo",0.160039518732387
"sarah",0.109533207729768
"sarkozi",0.395166659027674
"sat",3.38308751923769
"satellit",0.005
"satisfi",0.0709709789139869
"saturday",3.7080335010327
"saudi",0.417579464581344
"savag",0
"save",0.289793211511611
"saw",0.635516481721127
"say",4.47551791773511
"sbu",1.100805578441
"sca",0.200355855784545
"scale",0.0454731296416311
"scan",0.250120119282104
"scandal",0.062939252011101
"scare",0.0507790271572609
"scenario",0.0883494101518399
"scene",0.195525843294519
"schedul",3.80487211213588
"scheme",0.0456107755293802
"schmidt",0
"scholar",0.0216615660954
"school",0.261166528752226
"schultz",0.0173923397327654
"schumer",0.0982198180956701
"schwartz",0.0981265960127673
"scienc",0.0838258074676688
"scientif",0
"scientist",0.0298246753246753
"scope",0.0329185799331832
"score",0.370970839663658
"scorn",0.00910037878787875
"scott",0.0612771417449413
"scottish",0.0387893772893773
"scrambl",0.00909090909090909
"scrap",0.00166666666666667
"scream",0
"screen",0.0482571308367455
"script",0.0951323165460876
"scroll",0.117481615426537
"scrs",0.100407302589345
"scrutini",0.0133987511150758
"sct",0.127505916921645
"sea",0.0310377867746289
"seal",0.0118346450818755
"sean",0.361259861763189
"search",0.355069710726018
"season",0.0551526160534079
"seat",0.78298088945979
"sec",1.26372927191802
"seci",0.493648447462768
"second",0.76427419334395
"secreci",0.014030303030303
"secret",0.0924078484132265
"secretari",11.8354252162891
"secretariat",0.209685576201052
"secretarygen",0.139785544472362
"secstat",0.0176608187134503
"section",0.262553526525097
"sector",0.164585080518158
"secular",0
"secur",2.94655988658566
"see",3.9900080141309
"seed",0
"seek",0.587707348878955
"seem",1.14591261625479
"seen",0.849208564190568
"segal",0
"seiz",0.100554700872126
"select",2.217045023183
"self",0.0382915789256369
"sell",0.155973497422873
"sellout",0.00424358974358975
"seminar",0.01489625949737
"sen",1.14892909711085
"senat",1.94904343856337
"senatori",0
"send",1.4447463907898
"sender",0.0980751424765254
"senior",0.688546289982093
"sensibl",0.0310195779303331
"sensit",1.71344220944726
"sentenc",0.115889978924441
"sentiment",0.129684950615665
"seoul",0.128917242886487
"sep",2.51983096456458
"separ",0.410960452434271
"sept",0.205820974113187
"septemb",4.09548331325394
"serbia",0.0657176327279825
"seri",0.118698442407266
"serious",0.717983492496706
"serv",0.405446282433975
"servant",0.0306245987689287
"servic",0.854250864771003
"ses",3.04085652006717
"seso",0.110519257610397
"session",0.394788749347843
"set",1.32233314715708
"setback",0
"settl",0.0447096502017869
"settlement",0.620531580375764
"settler",0.032970662970663
"seven",0.0957556104307857
"seventi",0.00666666666666667
"sever",0.613319097522996
"sex",0.00875
"sexual",0.0855568489243765
"sfrc",0.104671725838722
"shadow",0.0520680329872021
"shah",0.212527132893958
"shake",0.0308467278109067
"shaken",0.0545787880187216
"shakeup",0.00954545454545455
"shall",0.137597646395514
"shame",0.005
"shane",0.0427745851390375
"shanghai",0.14962423460851
"shannon",0.227793658644911
"shape",0.1974114660219
"shapiro",0.170542717959883
"share",0.719008217424312
"sharehold",0
"sharia",0.00938605676500401
"sharif",0.00875
"sharon",0.0515140422499623
"sharp",0.0671476468027133
"sharpli",0.0353783476237505
"shas",0
"shatter",0.00915019762845812
"shaun",5.6803544809603
"shaw",0.00871354995076871
"sheba",0.126760419216173
"shed",0.100857118705932
"sheet",4.24105551521435
"sheikh",0
"shell",0.0883147129915347
"shelter",0.0122826086956522
"sherman",0.163304091371887
"shes",0.607192707788072
"shi",0.0201749394162256
"shift",0.0735455321077395
"shiit",0.00833333333333333
"ship",0.243502530372501
"shlomo",0.120866493056455
"shock",0.159432670875303
"shoot",0.246504731505385
"shop",0.290180571625143
"shore",0.0167695402298851
"short",1.31037825570011
"shortag",0.00191176470588235
"shortterm",0.0277453898342918
"shot",0.134584881314954
"shouldnt",0.205618098407005
"shourd",0.0510378787878788
"shout",0.0143478260869565
"show",1.31719097635971
"shown",0.0661376767975763
"shrine",0.0194464076390218
"shrink",0.0166305361305361
"shrug",0.00894179894179894
"shut",0.0576047178910631
"shuttl",1.00101150343761
"sick",0.0270933014354067
"sid",51.4491080425493
"side",0.712437073101239
"sidelin",0.0122291149710504
"sieg",0.0629613853204117
"sierra",0.0665072732464274
"sight",0.00971326945412321
"sign",0.825258985648057
"signal",0.158396927488941
"signatur",0.303762395965352
"signif",0.348919007947718
"silenc",0.0243832866479925
"silent",0.0238381766381764
"silva",0
"similar",0.173101156237716
"simon",0.0457190061721192
"simpl",0.145880471765202
"simpli",0.190948982792363
"simpson",0.0133333333333333
"simultan",0.00833333333333333
"sinc",1.06951940776474
"sincer",0.270664482858698
"singapor",0.0431322609995441
"singl",0.136981376484279
"sinn",0.0211009482489462
"sir",0.0218329946283507
"sister",0.0389391914512192
"sit",0.15553625741782
"site",0.287566397997971
"situat",0.721041751472276
"six",0.330288446435801
"size",0.0231520547110383
"skeptic",0.068073631117959
"skill",0.05675
"skip",0.00962646535408217
"skousen",0
"sky",0.117307187426232
"slate",0.0356912963915494
"slaughter",0.243108952481047
"slave",0.0152380952380952
"sleep",0.201648478690281
"slide",0.0445923837321885
"slight",0.353340058699431
"slip",0.0115755968169761
"slogan",0
"slot",0.0832614760511111
"slovenia",0.0198650137912681
"slow",0.0809346320346318
"small",0.958219455667004
"smaller",0.0225592885375494
"smart",0.101186936657819
"smear",0.00965310077519376
"smile",0.0960557250889357
"smith",0.241407549110508
"smoke",0.0281286035001786
"smubarak",0.0458614033213371
"smuggl",0
"snap",0
"sniper",0
"snow",0.363927278505717
"soar",0.0075
"socal",0.00885259776176513
"socarid",0
"social",0.514836832616354
"socialist",0.014
"societi",0.160598026209712
"sofa",0.0140565796210957
"soft",0.0644586749679629
"softwar",0.0855627105470073
"soil",0.00833333333333333
"sold",0
"soldier",0.158442064194139
"sole",0.00512605042016807
"soli",0.113481135917729
"solicit",0.0393125472411187
"solid",0.032123867168092
"solidar",0.0566480113002595
"solomon",0.148008827168221
"solut",0.214360230062278
"solv",0.0332161339134602
"somali",0.0964560835916236
"somalia",0.0887796080505928
"somebodi",0.0557455118693886
"somehow",0.0875893806396855
"someon",0.710334754727457
"someth",0.856334330719951
"sometim",0.18354756236724
"somewh",0.0064102564102564
"somewhat",0.275451786038823
"son",0.232000341876252
"soon",0.917094815700073
"sooner",0.310805663596931
"sop",0.01970670995671
"sophist",0.0479058710240437
"soro",0
"sorri",0.956712598207067
"sort",0.348234574553432
"sos",0.0416319009884385
"sought",0.160902908442791
"soul",0.018954375
"sound",0.397627914496899
"sourc",0.602277624908067
"south",0.554294574324455
"southeast",0
"southern",0.194088406056146
"sovereign",0.0254202064777191
"sovereignti",0.0433333333333333
"soviet",0.041082610174845
"spa",0.00666666666666667
"space",0.0433481035968573
"spain",0.0604941186030584
"span",0.0075
"spanish",0.0548454107068557
"spark",0.0560301180301179
"spat",0.0338706179441474
"speak",1.46007803009146
"speaker",0.130869298623415
"special",0.861586971811726
"specialist",0.120794385379562
"specif",0.647987376165943
"specifi",0.00933333333333333
"spectat",0
"spectrum",0.0921346153611541
"specul",0.239792259738538
"speech",3.70411270487542
"speechwrit",0.0949833153566616
"speed",0.192837549758782
"spell",0.0629848660355386
"spend",0.415460415690123
"spent",0.269174746792915
"spi",0.0744994826119859
"spiegel",0.0142857142857143
"spill",0.0218126582278481
"spin",0.0152887760038701
"spirit",0.0348345265845266
"split",0.34628675035066
"splm",0.000555555555555554
"spoke",1.77065797046947
"spoken",0.259028191141074
"spokesman",0.347017013535033
"spokesperson",0
"spokeswoman",0.0715642724956583
"sponsor",0.133816871272101
"spontan",0.0498325837081458
"sporad",0.0343923913043478
"sport",0.0640371232770008
"spot",0.0727525223354064
"spotlight",0.0674302150225738
"spray",0.780632288766639
"spread",0.108062811452723
"spring",0.0757366634715095
"spur",0.0147705627705629
"squad",0.000179211469534053
"squar",0.0743478835978836
"squeez",0.0655196251651642
"sri",0.100606538083663
"ssaudabayev",0.275082112785298
"stab",0.0172386680413946
"stabil",0.114664281841464
"stabl",0.0902224297022372
"staf",0.0776201691554171
"staff",2.07931882347812
"staffer",0.0840957855516321
"stage",0.160478443492839
"stake",0.0640994549236075
"stakehold",0.0307879957879958
"stalem",0.0718176486252779
"stalin",0
"stall",0.105666163110935
"stan",0.0164378603852288
"stanc",0.00983455882352942
"stand",0.606275570197082
"standard",0.158802697164458
"stanford",0.050806849690424
"stanley",0
"star",0.110760701079014
"stark",0.0116459627329192
"start",1.33501098582372
"statecb",0.214626269118543
"statecraft",0.0306649887658272
"stategov",0.272198525624884
"statehood",0.070479971553929
"statement",5.78450751844346
"stateown",0.0196743978590544
"statescb",0.743238551424993
"statesman",0.027987286241985
"stateusaidmcc",0
"station",0.09680341899132
"statist",0
"status",0.319745530697295
"stay",0.6503577028956
"steadi",0.0882475387675457
"steam",0.00635632183908045
"steel",0.00971428571428572
"steer",0.00899999999999991
"steinberg",0.867628870214673
"stem",0.0409906281661608
"step",0.790562262221891
"stephen",0.149283989552952
"stern",0.221390448408589
"steve",0.504183369075537
"steven",0.195766929075179
"stewart",0.0506542364042843
"stf",0
"stick",0.0367977742931303
"stifl",0
"stiglitz",0
"still",1.7470068759677
"stimul",0
"stimulus",0.0481482114376851
"stir",0.114216748495459
"stj",0
"stock",0.146577406937416
"stone",0.41044705556555
"stood",0.0778193066841805
"stop",0.904204654401941
"storag",0.00666666666666667
"store",0.0351453734671126
"stori",1.40503288903912
"storm",0.126949288186525
"stormont",0.0920509146509116
"straight",0.219446465814968
"strain",0.00666666666666667
"strang",0.156574589235163
"strateg",0.148669721553731
"strategi",0.570664436214509
"strategist",0.0334824074074074
"stream",0.0224416314119514
"street",0.538428059020684
"strength",0.0550343285799167
"strengthen",0.0573481368782661
"stress",0.231064701728809
"stretch",0.0462383712905452
"strict",0.0328928571428571
"strife",0.00666666666666667
"strike",0.0682173991895849
"string",0
"strip",0.0678528138528138
"strive",0.0591518643111895
"strobe",0.237646331478271
"strong",0.831412503594494
"stronger",0.0791865864033377
"strongest",0.0132499999999999
"struck",0.027182136850292
"structur",0.13892737470932
"struggl",0.12044408637884
"stuck",0.0369722222222222
"student",0.128191797093235
"studi",0.141485569290489
"studio",0
"stuff",0.407517088346648
"stun",0.0492336343113186
"stupid",0.108359205719841
"style",0.0560096517177146
"subcommitt",0.0255499030381383
"submiss",0.03086112014034
"submit",0.159807998178529
"subscrib",0
"subscript",0.0459665846002972
"subsequ",0.0627500834826516
"subsid",0.00916425120772946
"subsidi",0.00964285714285714
"substanc",0.151350771710949
"substant",0.119159439717535
"substanti",0.117751681427785
"substitut",0.0256380952380952
"suburb",0.0133333333333333
"suburban",0
"succeed",0.258389514643631
"success",0.475697901565767
"successor",0.0162689393939394
"sudan",0.2313534616102
"sudden",0.0503357854822327
"suffer",0.20459978166846
"suffici",0.0604804366608778
"suggest",0.889129241172348
"suicid",0.0238854489164087
"suit",0.294744227652308
"sullivan",0.367084131443995
"sum",0.0131666666666667
"summar",0.00686554621848739
"summari",0.429848643454376
"summer",0.104527420575617
"summit",0.484031638924946
"summon",0.034678309797923
"sun",3.42944860731095
"sunday",3.41945756952245
"sunlight",0
"sunni",0.0251388536945942
"superb",0.0287986890744797
"superior",0
"superpow",0.000750000000000002
"supplement",0.018605706586117
"suppli",0.178160476265985
"suppo",0.407699704004551
"support",1.70223426828761
"suprem",0.216121569070085
"sure",1.55388254695021
"surfac",0
"surg",0.0771324429920778
"surgeri",0.0820396520927211
"surgic",0.0213268921095008
"surplus",0
"surpri",0.270981696236883
"surround",0.0843505830297097
"surveil",0.00935265700482908
"survey",0.102892084357494
"surviv",0.110257844135841
"survivor",0.00942375174401931
"susan",0.259454244068246
"suspect",0.174572765864441
"suspen",0.133253762532409
"suspend",0.0140664335664336
"suspici",0.0275383609854198
"suspicion",0.00930555555555555
"sussex",0
"sustain",0.112120653319641
"suu",0.0220892710892711
"swap",0.0684488210345866
"swat",0.0183284569836294
"sway",0.0864003510824541
"swear",0.0487505041471993
"swearingin",0.0247035278018884
"swedish",0.0661210787140331
"sweep",0.0230555555555556
"swh",0.00962658227848102
"swift",0.154192054249829
"swim",0.0289548294424456
"swing",0.0959913865728052
"swiss",0.165095145409487
"switch",0.0295432185145517
"switzerland",0.0272117249645849
"sworn",0.0204650466142216
"syg",0.0928973648295204
"symbol",0.0595637586606897
"sympathet",0.00666666666666667
"sympathi",0.120743889968052
"syria",0.22758649812134
"syrian",0.0594658185735027
"system",0.391986391230591
"tabl",0.197378791873027
"tackl",0.0766688059036192
"tactic",0.0749341151664452
"tag",0.0918671112964261
"take",1.86260157225026
"taken",0.377687892749523
"takeov",0.0102380952380952
"talbott",0.342182297948435
"tale",0
"talent",0.0431884269157394
"taliban",0.382236041933025
"talk",7.67570438715923
"talli",0.145316356060715
"tan",0.0747805051112311
"tangibl",0.0135714285714286
"tank",0.00933333333333334
"tanzania",0.19100897473393
"tap",0.0288057038596267
"tape",0.0755599447383379
"tapper",0.0547771831008168
"target",0.246023599741158
"tarhouni",0.00234487734487734
"task",0.270783315769445
"tast",0.000144230769230767
"taught",0.0133333333333333
"tauscher",0.164257224881957
"tax",0.228811619037117
"taxpay",0.0278557312252964
"taylor",0.0255600727351829
"tbd",0.0771152147571437
"tea",0.255914983159645
"teach",0.0268610306203718
"teacher",0.116728128451197
"team",2.16168892584874
"tear",0.076879484224343
"tebbit",0
"tech",0.162018336337028
"technic",0.0677805403604114
"techniqu",0
"technolog",0.347329394880097
"ted",0.33248349628518
"teddi",0.0788247982749879
"teenag",0.0138536585365854
"tegucigalpa",0.0530948558146049
"tegucigalpasan",0.0139323467230444
"tehran",0.259004347950168
"tel",0.445968302626846
"telcon",0.205599771869245
"telecommun",0
"telegraph",0.00666666666666667
"telephon",0.15363068052845
"televi",0.126225913254091
"tell",1.54316176216811
"templ",0.00556923076923072
"temporari",0.0592388335027498
"temporarili",0.0497124071912149
"ten",0.256387396929415
"tend",0.00747619047619048
"tension",0.0789879515873301
"tent",0.043412339812268
"tenur",0.0961045889375472
"term",0.567559039946029
"termin",0.0487816536171213
"terri",0.121722897599229
"terribl",0.0619313528818832
"terrif",0.0535407794506611
"territori",0.114224663257298
"terror",0.230291471142728
"terrorist",0.175128151129147
"test",0.15686998739729
"testament",0.0338688833083224
"testifi",0.124173028131245
"testimoni",0.235963474159204
"texa",0.121748089589535
"text",0.570660469487486
"thai",0.119603456137134
"thailand",0.0310465570181177
"thank",10.9943472312774
"thanksgiv",0.102352709416707
"that",0.675143655299629
"thatcher",0
"theater",0.0108552631578947
"theme",0.0817972526763337
"theori",0.0965439267965229
"there",0.237014403276344
"therefor",0.14505108123706
"theyll",0.231273614772326
"theyr",0.133196875937741
"theyv",0.336800181378035
"thing",1.57932036334735
"think",3.60820378524924
"thinker",0
"third",0.231226321032785
"thirti",0.025556435265513
"thoma",0.131586671670644
"thorough",0.0196170510132774
"though",1.02543038634067
"thought",1.81379581890687
"thousand",0.0870454318607602
"threat",0.203327019222176
"threaten",0.238843788705884
"three",1.0781815676059
"threw",0.0613329674158391
"thrill",0.0309215759680466
"thrive",0
"throughout",0.209819959392961
"throw",0.084788674862911
"thrown",0
"thru",0.461505314263208
"thu",2.64424504488776
"thur",0.0782220496018929
"thursday",7.38348940087541
"thus",0.157690033173518
"thwart",0
"thx",2.44068685089772
"tick",0.0551584955463802
"ticket",0.102742037557959
"tie",0.289321976698691
"tiger",0.114712139929809
